Label,Protocol Type,Rate,Tot size,IAT,size_kb,rate_mbps,coef_variacion,total_flags,protocolo_principal,rango_iat
DDoS-SYN_Flood,6,50075.262655,60.0,0.000026,0.058594,0.050075,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,26574.82101,60.0,0.000038,0.058594,0.026575,0.0,0.99,TCP,bajo
DDoS-SYN_Flood,6,46320.309221,60.0,0.000022,0.058594,0.04632,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,30628.771725,60.0,0.000033,0.058594,0.030629,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,53274.533215,60.0,0.000019,0.058594,0.053275,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,35526.884635,60.0,0.000028,0.058594,0.035527,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,34769.990881,60.0,0.000029,0.058594,0.03477,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,56246.533458,60.0,0.000018,0.058594,0.056247,0.0,1.01,TCP,bajo
DDoS-SYN_Flood,6,44625.00266,60.0,0.000022,0.058594,0.044625,0.0,0.99,TCP,bajo
DDoS-SYN_Flood,6,22193.258903,60.26,0.000045,0.058848,0.022193,0.043146,0.99,DNS,medio
DDoS-SYN_Flood,6,46402.30114,60.0,0.000022,0.058594,0.046402,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,21366.805909,60.0,0.000047,0.058594,0.021367,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,19968.121876,61.9,0.00005,0.060449,0.019968,0.252512,0.98,TCP,medio
DDoS-SYN_Flood,6,44016.203169,60.02,0.000023,0.058613,0.044016,0.003332,1.01,HTTPS,bajo
DDoS-SYN_Flood,6,11715.278476,60.0,0.000085,0.058594,0.011715,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,17718.418385,60.14,0.000056,0.05873,0.017718,0.023279,1.0,TCP,medio
DDoS-SYN_Flood,6,112993.103448,60.0,0.00001,0.058594,0.112993,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,104387.854654,60.0,0.00001,0.058594,0.104388,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,38081.568912,60.0,0.000027,0.058594,0.038082,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,25018.216523,60.0,0.00004,0.058594,0.025018,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,101532.413459,60.0,0.00001,0.058594,0.101532,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,52765.17801,60.0,0.000019,0.058594,0.052765,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,14450.659776,60.0,0.000069,0.058594,0.014451,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,9298.771782,60.0,0.000108,0.058594,0.009299,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,39888.768426,60.0,0.000025,0.058594,0.039889,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,42992.04592,60.0,0.000023,0.058594,0.042992,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,47079.402851,60.0,0.000021,0.058594,0.047079,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,31277.43475,60.0,0.00005,0.058594,0.031277,0.0,0.99,TCP,medio
DDoS-SYN_Flood,6,33367.573588,60.42,0.00003,0.059004,0.033368,0.046882,0.99,HTTP,bajo
DDoS-SYN_Flood,6,17167.256058,60.69,0.000058,0.059268,0.017167,0.104176,1.02,TCP,medio
DDoS-SYN_Flood,6,29454.382022,60.0,0.000034,0.058594,0.029454,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,14283.830541,60.0,0.00007,0.058594,0.014284,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,38314.643281,60.0,0.000027,0.058594,0.038315,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,16178.607522,60.0,0.000062,0.058594,0.016179,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,32961.131631,60.0,0.00003,0.058594,0.032961,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,27294.227891,60.0,0.000037,0.058594,0.027294,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,9092.553491,60.0,0.00011,0.058594,0.009093,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,38742.878256,60.14,0.000029,0.05873,0.038743,0.023279,1.0,HTTP,bajo
DDoS-SYN_Flood,6,36456.358105,60.0,0.000027,0.058594,0.036456,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,14096.605498,60.0,0.000071,0.058594,0.014097,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,20370.587664,60.0,0.000049,0.058594,0.020371,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,6035.317141,60.06,0.000166,0.058652,0.006035,0.00999,1.0,HTTPS,medio
DDoS-SYN_Flood,6,35496.817874,60.0,0.000028,0.058594,0.035497,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,26730.635396,60.0,0.000037,0.058594,0.026731,0.0,0.99,TCP,bajo
DDoS-SYN_Flood,6,4942.150163,60.0,0.000202,0.058594,0.004942,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,36685.944197,60.0,0.000027,0.058594,0.036686,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,33209.057799,60.0,0.00003,0.058594,0.033209,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,5026.6101,60.14,0.000199,0.05873,0.005027,0.023279,1.0,HTTPS,medio
DDoS-SYN_Flood,6,11785.394363,60.0,0.000085,0.058594,0.011785,0.0,1.0,Telnet,medio
DDoS-SYN_Flood,6,14547.391787,60.0,0.000069,0.058594,0.014547,0.0,0.99,TCP,medio
DDoS-SYN_Flood,6,20088.624934,60.0,0.00005,0.058594,0.020089,0.0,1.01,TCP,medio
DDoS-SYN_Flood,6,33956.476684,60.0,0.000029,0.058594,0.033956,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,14357.171219,60.0,0.00007,0.058594,0.014357,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,27232.20361,60.14,0.000037,0.05873,0.027232,0.023279,1.01,HTTPS,bajo
DDoS-SYN_Flood,6,37895.771594,60.0,0.000026,0.058594,0.037896,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,34807.502075,60.0,0.000029,0.058594,0.034808,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,105384.522613,60.0,0.000009,0.058594,0.105385,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,6521.501982,60.12,0.000154,0.058711,0.006522,0.014042,1.01,HTTP,medio
DDoS-SYN_Flood,6,29576.926874,60.0,0.000034,0.058594,0.029577,0.0,0.99,TCP,bajo
DDoS-SYN_Flood,6,34376.723219,60.0,0.000029,0.058594,0.034377,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,29850.572913,60.0,0.000034,0.058594,0.029851,0.0,1.01,TCP,bajo
DDoS-SYN_Flood,6,35063.567965,60.0,0.000029,0.058594,0.035064,0.0,1.01,TCP,bajo
DDoS-SYN_Flood,6,20400.311284,60.0,0.000049,0.058594,0.0204,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,4352.563198,64.73,0.00023,0.063213,0.004353,0.526322,0.96,HTTP,medio
DDoS-SYN_Flood,6,26061.289922,60.0,0.000038,0.058594,0.026061,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,8273.931312,60.96,0.000121,0.059531,0.008274,0.15748,0.98,DNS,medio
DDoS-SYN_Flood,6,24296.495395,60.0,0.000043,0.058594,0.024296,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,51845.537701,60.0,0.000019,0.058594,0.051846,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,23169.110092,60.0,0.000043,0.058594,0.023169,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,103845.110176,60.0,0.00001,0.058594,0.103845,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,76273.940716,60.0,0.000013,0.058594,0.076274,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,4493.19107,63.32,0.000223,0.061836,0.004493,0.362063,1.01,HTTP,medio
DDoS-SYN_Flood,6,54464.40722,60.0,0.000018,0.058594,0.054464,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,46510.357064,117.9,0.000022,0.115137,0.04651,4.421727,1.02,HTTPS,bajo
DDoS-SYN_Flood,6,9862.916804,60.0,0.000101,0.058594,0.009863,0.0,0.99,TCP,medio
DDoS-SYN_Flood,6,27909.928134,60.0,0.000036,0.058594,0.02791,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,43667.922957,60.0,0.000023,0.058594,0.043668,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,11615.996455,60.0,0.000086,0.058594,0.011616,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,35210.745467,60.0,0.000028,0.058594,0.035211,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,21385.326059,60.0,0.000047,0.058594,0.021385,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,35766.214718,60.0,0.000028,0.058594,0.035766,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,46510.357064,60.0,0.000022,0.058594,0.04651,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,1252.958608,64.97,0.000798,0.063447,0.001253,0.472881,0.99,HTTP,medio
DDoS-SYN_Flood,6,47329.090499,60.0,0.000021,0.058594,0.047329,0.0,1.01,TCP,bajo
DDoS-SYN_Flood,6,6168.638409,60.0,0.000162,0.058594,0.006169,0.0,0.98,TCP,medio
DDoS-SYN_Flood,6,28210.277105,60.0,0.000035,0.058594,0.02821,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,45934.771657,60.0,0.000022,0.058594,0.045935,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,20317.302848,60.0,0.000049,0.058594,0.020317,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,40403.660534,60.0,0.000025,0.058594,0.040404,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,25712.996567,60.37,0.000039,0.058955,0.025713,0.061289,1.01,HTTPS,bajo
DDoS-SYN_Flood,6,23143.541356,60.0,0.000043,0.058594,0.023144,0.0,0.99,TCP,medio
DDoS-SYN_Flood,6,24796.358262,66.03,0.000041,0.064482,0.024796,0.913221,1.01,HTTPS,bajo
DDoS-SYN_Flood,6,9002.584246,60.13,0.000111,0.058721,0.009003,0.02162,0.99,TCP,medio
DDoS-SYN_Flood,6,17167.256058,61.4,0.000058,0.059961,0.017167,0.145838,1.03,TCP,medio
DDoS-SYN_Flood,6,24402.513381,60.0,0.000041,0.058594,0.024403,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,33146.072388,60.0,0.000044,0.058594,0.033146,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,23299.1001,60.0,0.000043,0.058594,0.023299,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,20868.2223,61.54,0.000048,0.060098,0.020868,0.250244,0.99,TCP,medio
DDoS-SYN_Flood,6,32917.155863,60.0,0.00003,0.058594,0.032917,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,8244.656301,60.14,0.000121,0.05873,0.008245,0.023279,1.0,HTTPS,medio
DDoS-SYN_Flood,6,41825.927403,60.0,0.000024,0.058594,0.041826,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,51125.109703,60.0,0.00002,0.058594,0.051125,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,12125.770454,60.63,0.000082,0.059209,0.012126,0.103909,1.01,TCP,medio
DDoS-SYN_Flood,6,25879.582896,60.12,0.000039,0.058711,0.02588,0.014042,1.01,HTTPS,bajo
DDoS-SYN_Flood,6,24038.881247,60.0,0.000042,0.058594,0.024039,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,49825.421715,60.0,0.00002,0.058594,0.049825,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,6268.013629,60.0,0.00016,0.058594,0.006268,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,11381.791539,60.06,0.000088,0.058652,0.011382,0.00999,1.0,HTTPS,medio
DDoS-SYN_Flood,6,50351.788715,60.0,0.00002,0.058594,0.050352,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,5667.978378,60.0,0.000176,0.058594,0.005668,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,5493.018322,60.0,0.000182,0.058594,0.005493,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,7463.83842,61.32,0.000134,0.059883,0.007464,0.215264,1.01,HTTPS,medio
DDoS-SYN_Flood,6,35137.002597,60.12,0.000028,0.058711,0.035137,0.014042,1.0,HTTPS,bajo
DDoS-SYN_Flood,6,25720.880603,60.0,0.000039,0.058594,0.025721,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,5408.027644,60.77,0.000185,0.059346,0.005408,0.105971,1.02,HTTP,medio
DDoS-SYN_Flood,6,1582.881662,73.95,0.000632,0.072217,0.001583,0.733168,0.99,HTTP,medio
DDoS-SYN_Flood,6,32604.975124,60.0,0.000031,0.058594,0.032605,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,6188.936271,60.0,0.000162,0.058594,0.006189,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,29850.572913,60.0,0.000034,0.058594,0.029851,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,4730.827102,61.28,0.000211,0.059844,0.004731,0.205607,1.01,HTTPS,medio
DDoS-SYN_Flood,6,6404.984348,60.0,0.000156,0.058594,0.006405,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,36336.342372,60.0,0.000028,0.058594,0.036336,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,18149.303332,60.0,0.000055,0.058594,0.018149,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,8666.991776,60.0,0.000115,0.058594,0.008667,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,19852.813935,60.0,0.000054,0.058594,0.019853,0.0,0.99,TCP,medio
DDoS-SYN_Flood,6,7783.950709,60.14,0.000128,0.05873,0.007784,0.023279,1.0,HTTPS,medio
DDoS-SYN_Flood,6,39383.13615,60.0,0.000025,0.058594,0.039383,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,43124.655562,60.0,0.000023,0.058594,0.043125,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,35907.062751,60.0,0.000028,0.058594,0.035907,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,7563.164253,60.06,0.000132,0.058652,0.007563,0.00999,1.0,HTTPS,medio
DDoS-SYN_Flood,6,52685.642507,60.0,0.000019,0.058594,0.052686,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,38185.579024,60.0,0.000027,0.058594,0.038186,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,36602.705297,60.18,0.000027,0.05877,0.036603,0.02991,1.0,HTTPS,bajo
DDoS-SYN_Flood,6,43137.961535,60.0,0.000023,0.058594,0.043138,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,43343.019531,60.0,0.000023,0.058594,0.043343,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,48782.32147,60.0,0.000021,0.058594,0.048782,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,30192.225741,60.0,0.000033,0.058594,0.030192,0.0,0.99,TCP,bajo
DDoS-SYN_Flood,6,39338.81073,60.0,0.000025,0.058594,0.039339,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,3224.031669,61.6,0.00031,0.060156,0.003224,0.237872,1.02,HTTPS,medio
DDoS-SYN_Flood,6,41185.231736,60.0,0.000024,0.058594,0.041185,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,47825.587229,60.0,0.000021,0.058594,0.047826,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,17096.580117,60.0,0.000058,0.058594,0.017097,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,36980.285664,60.0,0.000027,0.058594,0.03698,0.0,1.01,TCP,bajo
DDoS-SYN_Flood,6,6952.614915,60.0,0.000144,0.058594,0.006953,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,20973.617362,60.0,0.000048,0.058594,0.020974,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,30146.654208,60.0,0.000033,0.058594,0.030147,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,29543.593717,60.0,0.000034,0.058594,0.029544,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,4022.194306,60.0,0.000249,0.058594,0.004022,0.0,0.99,TCP,medio
DDoS-SYN_Flood,6,79543.030533,60.18,0.000013,0.05877,0.079543,0.02991,1.0,HTTPS,bajo
DDoS-SYN_Flood,6,37286.016535,60.0,0.000027,0.058594,0.037286,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,36573.97977,60.0,0.000028,0.058594,0.036574,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,92938.267228,60.0,0.000011,0.058594,0.092938,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,17114.718244,60.0,0.000058,0.058594,0.017115,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,5357.873357,61.87,0.000198,0.06042,0.005358,0.163005,1.03,HTTPS,medio
DDoS-SYN_Flood,6,6021.540449,60.0,0.000166,0.058594,0.006022,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,31614.562448,60.06,0.000036,0.058652,0.031615,0.00999,1.0,HTTPS,bajo
DDoS-SYN_Flood,6,44882.867844,60.0,0.000022,0.058594,0.044883,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,39386.834445,101.08,0.000025,0.098711,0.039387,3.09789,1.01,HTTPS,bajo
DDoS-SYN_Flood,6,32541.733261,60.0,0.000032,0.058594,0.032542,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,25075.052311,60.0,0.00004,0.058594,0.025075,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,20942.200919,60.0,0.000048,0.058594,0.020942,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,36628.277006,60.0,0.000027,0.058594,0.036628,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,39049.473978,60.0,0.000026,0.058594,0.039049,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,16387.8409,60.0,0.000061,0.058594,0.016388,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,25839.724002,60.0,0.000039,0.058594,0.02584,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,50424.428949,60.0,0.00002,0.058594,0.050424,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,9183.53477,60.0,0.000109,0.058594,0.009184,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,20259.402019,60.0,0.000049,0.058594,0.020259,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,18594.245689,61.7,0.000054,0.060254,0.018594,0.275527,0.99,TCP,medio
DDoS-SYN_Flood,6,13265.977164,60.38,0.000075,0.058965,0.013266,0.062935,0.98,TCP,medio
DDoS-SYN_Flood,6,61844.647597,60.0,0.000016,0.058594,0.061845,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,17787.54877,60.14,0.000056,0.05873,0.017788,0.023279,1.01,TCP,medio
DDoS-SYN_Flood,6,51363.017389,60.0,0.00002,0.058594,0.051363,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,28718.274564,60.0,0.000035,0.058594,0.028718,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,34328.891799,60.0,0.000029,0.058594,0.034329,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,27639.565074,60.0,0.000036,0.058594,0.02764,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,14505.633754,64.19,0.000069,0.062686,0.014506,0.467482,0.99,HTTPS,medio
DDoS-SYN_Flood,6,10981.578258,60.0,0.000091,0.058594,0.010982,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,18416.263447,60.0,0.000055,0.058594,0.018416,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,28255.887901,60.0,0.000035,0.058594,0.028256,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,17943.546524,60.0,0.000056,0.058594,0.017944,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,24009.983399,60.0,0.000042,0.058594,0.02401,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,29612.425868,60.0,0.000034,0.058594,0.029612,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,10143.910225,60.0,0.000099,0.058594,0.010144,0.0,0.97,TCP,medio
DDoS-SYN_Flood,6,4350.666971,60.0,0.00023,0.058594,0.004351,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,13489.978129,60.0,0.000078,0.058594,0.01349,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,41302.845889,60.0,0.000024,0.058594,0.041303,0.0,0.99,TCP,bajo
DDoS-SYN_Flood,6,8619.967939,60.14,0.000116,0.05873,0.00862,0.023279,1.01,HTTPS,medio
DDoS-SYN_Flood,6,52911.618519,60.0,0.000019,0.058594,0.052912,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,18642.179652,60.0,0.000054,0.058594,0.018642,0.0,0.99,TCP,medio
DDoS-SYN_Flood,6,42646.710727,60.0,0.000023,0.058594,0.042647,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,19861.274742,61.91,0.00005,0.060459,0.019861,0.308512,0.99,TCP,medio
DDoS-SYN_Flood,6,12453.026929,60.0,0.00008,0.058594,0.012453,0.0,0.99,TCP,medio
DDoS-SYN_Flood,6,34845.094293,60.0,0.000029,0.058594,0.034845,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,22696.450216,60.0,0.000044,0.058594,0.022696,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,48149.512111,60.0,0.000021,0.058594,0.04815,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,18375.116096,60.0,0.000055,0.058594,0.018375,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,8325.004962,60.0,0.00012,0.058594,0.008325,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,35702.281239,60.63,0.000028,0.059209,0.035702,0.103909,1.01,TCP,bajo
DDoS-SYN_Flood,6,6711.852907,60.0,0.000149,0.058594,0.006712,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,17138.495485,60.0,0.000058,0.058594,0.017138,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,15103.723443,60.0,0.000066,0.058594,0.015104,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,53389.816701,60.0,0.000019,0.058594,0.05339,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,32873.29728,60.0,0.00003,0.058594,0.032873,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,18815.287996,60.0,0.000054,0.058594,0.018815,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,142663.401361,60.0,0.000007,0.058594,0.142663,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,27464.012572,60.0,0.000036,0.058594,0.027464,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,15165.433706,60.0,0.000066,0.058594,0.015165,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,5867.882875,62.16,0.00017,0.060703,0.005868,0.32552,1.02,HTTP,medio
DDoS-SYN_Flood,6,33354.306163,60.0,0.00003,0.058594,0.033354,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,46837.565606,60.0,0.000021,0.058594,0.046838,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,39464.65939,60.0,0.000025,0.058594,0.039465,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,51999.801636,60.0,0.000019,0.058594,0.052,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,58213.795975,60.0,0.000017,0.058594,0.058214,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,22857.242507,60.0,0.000044,0.058594,0.022857,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,31878.878164,60.0,0.000033,0.058594,0.031879,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,27345.833877,60.0,0.000037,0.058594,0.027346,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,39938.145115,60.0,0.000025,0.058594,0.039938,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,31796.709878,60.0,0.000031,0.058594,0.031797,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,8784.250649,60.0,0.000114,0.058594,0.008784,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,24844.828812,60.0,0.00004,0.058594,0.024845,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,29026.32526,60.0,0.000035,0.058594,0.029026,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,16619.661608,60.0,0.00006,0.058594,0.01662,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,29816.620459,60.0,0.000034,0.058594,0.029817,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,20162.015094,60.32,0.00005,0.058906,0.020162,0.044138,1.0,HTTP,medio
DDoS-SYN_Flood,6,40357.009526,60.0,0.000025,0.058594,0.040357,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,19654.657919,61.7,0.000051,0.060254,0.019655,0.275527,0.99,TCP,medio
DDoS-SYN_Flood,6,96155.524989,60.0,0.00001,0.058594,0.096156,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,30137.989509,60.14,0.000033,0.05873,0.030138,0.023279,1.0,TCP,bajo
DDoS-SYN_Flood,6,52109.628525,60.0,0.000019,0.058594,0.05211,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,12268.351468,62.92,0.000082,0.061445,0.012268,0.343248,1.01,HTTPS,medio
DDoS-SYN_Flood,6,25124.619624,60.0,0.00004,0.058594,0.025125,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,37522.848452,60.0,0.000029,0.058594,0.037523,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,4482.29121,60.0,0.000225,0.058594,0.004482,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,44206.408094,60.0,0.000023,0.058594,0.044206,0.0,0.99,TCP,bajo
DDoS-SYN_Flood,6,45143.730492,60.0,0.000022,0.058594,0.045144,0.0,1.0,TCP,bajo
DDoS-SYN_Flood,6,3087.95241,60.0,0.000324,0.058594,0.003088,0.0,1.0,TCP,medio
DDoS-SYN_Flood,6,26427.471489,60.0,0.000038,0.058594,0.026427,0.0,1.0,TCP,bajo
